datetime,Boro,Vol,name,tempmax,tempmin,temp,feelslike,dew,humidity,precip,precipcover,preciptype,snow,snowdepth,windgust,windspeed,sealevelpressure,cloudcover,visibility,conditions
2016-10-18,Manhattan,15466,New York City,81.2,66.5,73.4,73.6,61.6,67.2,0.0,0.0,,0.0,0.0,27.7,14.5,1012.0,16.1,8.7,Clear
2016-10-19,Brooklyn,25387,New York City,84.3,68.8,75.2,75.1,58.7,58.9,0.0,0.0,,0.0,0.0,18.3,11.8,1014.5,32.6,9.4,Partially cloudy
2016-10-19,Manhattan,16111,New York City,84.3,68.8,75.2,75.1,58.7,58.9,0.0,0.0,,0.0,0.0,18.3,11.8,1014.5,32.6,9.4,Partially cloudy
2016-10-20,Brooklyn,26400,New York City,70.2,62.1,66.5,66.5,56.0,69.6,0.0,0.0,,0.0,0.0,22.1,11.6,1019.0,72.6,9.0,Partially cloudy
2016-10-20,Manhattan,16174,New York City,70.2,62.1,66.5,66.5,56.0,69.6,0.0,0.0,,0.0,0.0,22.1,11.6,1019.0,72.6,9.0,Partially cloudy
2016-10-21,Brooklyn,27494,New York City,69.5,65.9,67.9,67.9,65.1,90.8,1.096,29.17,rain,0.0,0.0,18.6,6.2,1005.7,86.1,6.2,"Rain, Partially cloudy"
2016-10-21,Manhattan,15844,New York City,69.5,65.9,67.9,67.9,65.1,90.8,1.096,29.17,rain,0.0,0.0,18.6,6.2,1005.7,86.1,6.2,"Rain, Partially cloudy"
2016-10-22,Brooklyn,15549,New York City,62.1,47.7,51.1,48.0,43.1,75.0,0.373,45.83,rain,0.0,0.0,38.0,20.2,998.3,99.2,8.9,"Rain, Overcast"
2016-10-22,Manhattan,15762,New York City,62.1,47.7,51.1,48.0,43.1,75.0,0.373,45.83,rain,0.0,0.0,38.0,20.2,998.3,99.2,8.9,"Rain, Overcast"
2016-10-23,Brooklyn,15726,New York City,62.1,46.3,54.1,52.0,33.7,46.2,0.0,0.0,,0.0,0.0,34.6,18.0,1009.2,29.7,9.9,Partially cloudy
2016-10-23,Manhattan,15410,New York City,62.1,46.3,54.1,52.0,33.7,46.2,0.0,0.0,,0.0,0.0,34.6,18.0,1009.2,29.7,9.9,Partially cloudy
2016-10-24,Brooklyn,0,New York City,62.3,49.7,55.8,55.7,39.7,56.5,0.0,0.0,,0.0,0.0,31.1,14.4,1013.3,52.6,9.9,Partially cloudy
2016-10-24,Manhattan,27616,New York City,62.3,49.7,55.8,55.7,39.7,56.5,0.0,0.0,,0.0,0.0,31.1,14.4,1013.3,52.6,9.9,Partially cloudy
2016-10-24,Queens,4728,New York City,62.3,49.7,55.8,55.7,39.7,56.5,0.0,0.0,,0.0,0.0,31.1,14.4,1013.3,52.6,9.9,Partially cloudy
2016-10-25,Manhattan,29026,New York City,51.9,45.4,48.7,46.0,30.1,48.9,0.0,0.0,,0.0,0.0,33.3,20.3,1023.1,51.8,9.9,Partially cloudy
2016-10-25,Queens,6301,New York City,51.9,45.4,48.7,46.0,30.1,48.9,0.0,0.0,,0.0,0.0,33.3,20.3,1023.1,51.8,9.9,Partially cloudy
2016-10-26,Manhattan,30261,New York City,50.6,39.1,44.7,41.0,25.4,47.3,0.0,0.0,,0.0,0.0,25.0,14.3,1029.3,22.7,9.9,Partially cloudy
2016-10-26,Queens,6466,New York City,50.6,39.1,44.7,41.0,25.4,47.3,0.0,0.0,,0.0,0.0,25.0,14.3,1029.3,22.7,9.9,Partially cloudy
2016-10-27,Manhattan,28236,New York City,54.5,41.8,46.0,42.7,36.9,72.6,1.259,58.33,rain,0.0,0.0,28.0,10.0,1026.3,97.4,7.3,"Rain, Overcast"
2016-10-27,Queens,6143,New York City,54.5,41.8,46.0,42.7,36.9,72.6,1.259,58.33,rain,0.0,0.0,28.0,10.0,1026.3,97.4,7.3,"Rain, Overcast"
2016-10-28,Brooklyn,33906,New York City,54.1,43.7,46.9,42.1,36.4,68.1,0.01,4.17,rain,0.0,0.0,34.8,18.8,1019.4,63.3,9.4,"Rain, Partially cloudy"
2016-10-28,Manhattan,14597,New York City,54.1,43.7,46.9,42.1,36.4,68.1,0.01,4.17,rain,0.0,0.0,34.8,18.8,1019.4,63.3,9.4,"Rain, Partially cloudy"
2016-10-29,Brooklyn,87841,New York City,64.0,39.9,52.2,51.4,37.9,59.0,0.001,4.17,rain,0.0,0.0,23.0,14.8,1018.1,36.6,9.9,"Rain, Partially cloudy"
2016-10-29,Manhattan,13226,New York City,64.0,39.9,52.2,51.4,37.9,59.0,0.001,4.17,rain,0.0,0.0,23.0,14.8,1018.1,36.6,9.9,"Rain, Partially cloudy"
2016-10-30,Brooklyn,86154,New York City,76.0,56.7,65.0,65.0,54.8,70.6,0.574,20.83,rain,0.0,0.0,52.8,10.8,1011.5,84.3,8.8,"Rain, Partially cloudy"
2016-10-30,Manhattan,12120,New York City,76.0,56.7,65.0,65.0,54.8,70.6,0.574,20.83,rain,0.0,0.0,52.8,10.8,1011.5,84.3,8.8,"Rain, Partially cloudy"
2016-10-31,Brooklyn,99544,New York City,56.6,44.9,50.3,48.3,34.8,56.1,0.0,0.0,,0.0,0.0,24.7,14.9,1020.7,37.3,9.9,Partially cloudy
2016-10-31,Manhattan,15027,New York City,56.6,44.9,50.3,48.3,34.8,56.1,0.0,0.0,,0.0,0.0,24.7,14.9,1020.7,37.3,9.9,Partially cloudy
2016-11-01,Brooklyn,107524,New York City,58.5,40.5,50.1,49.2,39.0,66.2,0.0,0.0,,0.0,0.0,12.3,10.3,1027.1,32.9,9.9,Partially cloudy
2016-11-01,Manhattan,795,New York City,58.5,40.5,50.1,49.2,39.0,66.2,0.0,0.0,,0.0,0.0,12.3,10.3,1027.1,32.9,9.9,Partially cloudy
2016-11-02,Brooklyn,111467,New York City,70.2,54.0,61.5,61.5,50.6,67.7,0.0,0.0,,0.0,0.0,12.1,8.7,1023.0,47.6,9.6,Partially cloudy
2016-11-03,Brooklyn,114264,New York City,72.8,58.4,64.6,64.6,53.2,67.5,0.0,0.0,,0.0,0.0,29.5,13.7,1014.2,46.7,8.2,Partially cloudy
2016-11-04,Brooklyn,109710,New York City,60.3,50.7,56.0,56.0,35.6,47.8,0.0,0.0,,0.0,0.0,26.4,12.9,1019.5,27.8,9.9,Partially cloudy
2016-11-05,Brooklyn,52682,New York City,62.1,44.8,53.2,52.5,35.8,52.0,0.0,0.0,,0.0,0.0,28.9,12.4,1022.4,19.2,9.9,Clear
2016-11-05,Manhattan,69007,New York City,62.1,44.8,53.2,52.5,35.8,52.0,0.0,0.0,,0.0,0.0,28.9,12.4,1022.4,19.2,9.9,Clear
2016-11-06,Brooklyn,34455,New York City,57.7,46.1,53.6,52.8,35.5,50.8,0.0,0.0,,0.0,0.0,25.7,15.7,1023.2,27.1,9.9,Partially cloudy
2016-11-06,Manhattan,61006,New York City,57.7,46.1,53.6,52.8,35.5,50.8,0.0,0.0,,0.0,0.0,25.7,15.7,1023.2,27.1,9.9,Partially cloudy
2016-11-07,Brooklyn,22920,New York City,53.4,41.2,47.6,45.2,27.8,47.0,0.0,0.0,,0.0,0.0,24.2,12.3,1029.7,4.8,9.9,Clear
2016-11-07,Manhattan,96586,New York City,53.4,41.2,47.6,45.2,27.8,47.0,0.0,0.0,,0.0,0.0,24.2,12.3,1029.7,4.8,9.9,Clear
2016-11-08,Brooklyn,614,New York City,66.8,43.1,54.7,54.2,31.9,43.8,0.0,0.0,,0.0,0.0,12.5,7.6,1019.9,17.7,9.9,Clear
2016-11-08,Manhattan,18443,New York City,66.8,43.1,54.7,54.2,31.9,43.8,0.0,0.0,,0.0,0.0,12.5,7.6,1019.9,17.7,9.9,Clear
2016-11-09,Brooklyn,2498,New York City,58.7,50.3,55.2,55.2,43.4,66.8,0.079,41.67,rain,0.0,0.0,24.8,11.9,1011.0,81.3,8.1,"Rain, Partially cloudy"
2016-11-09,Manhattan,14883,New York City,58.7,50.3,55.2,55.2,43.4,66.8,0.079,41.67,rain,0.0,0.0,24.8,11.9,1011.0,81.3,8.1,"Rain, Partially cloudy"
2016-11-10,Brooklyn,2654,New York City,56.0,41.7,49.6,47.4,31.5,51.1,0.0,0.0,,0.0,0.0,27.1,13.4,1013.3,36.5,9.9,Partially cloudy
2016-11-10,Manhattan,15165,New York City,56.0,41.7,49.6,47.4,31.5,51.1,0.0,0.0,,0.0,0.0,27.1,13.4,1013.3,36.5,9.9,Partially cloudy
2016-11-11,Brooklyn,2238,New York City,62.2,42.9,52.3,50.6,29.8,42.3,0.0,0.0,,0.0,0.0,37.0,22.4,1009.2,15.8,9.9,Clear
2016-11-11,Manhattan,15601,New York City,62.2,42.9,52.3,50.6,29.8,42.3,0.0,0.0,,0.0,0.0,37.0,22.4,1009.2,15.8,9.9,Clear
2016-11-12,Bronx,13842,New York City,50.6,37.7,44.0,39.7,20.4,39.2,0.0,0.0,,0.0,0.0,32.2,16.9,1024.0,11.6,9.9,Clear
2016-11-12,Brooklyn,236,New York City,50.6,37.7,44.0,39.7,20.4,39.2,0.0,0.0,,0.0,0.0,32.2,16.9,1024.0,11.6,9.9,Clear
2016-11-12,Queens,4720,New York City,50.6,37.7,44.0,39.7,20.4,39.2,0.0,0.0,,0.0,0.0,32.2,16.9,1024.0,11.6,9.9,Clear
2016-11-13,Bronx,10670,New York City,61.9,41.3,50.5,48.9,23.6,36.8,0.0,0.0,,0.0,0.0,23.0,13.4,1019.3,14.2,9.9,Clear
2016-11-13,Brooklyn,390,New York City,61.9,41.3,50.5,48.9,23.6,36.8,0.0,0.0,,0.0,0.0,23.0,13.4,1019.3,14.2,9.9,Clear
2016-11-13,Queens,3841,New York City,61.9,41.3,50.5,48.9,23.6,36.8,0.0,0.0,,0.0,0.0,23.0,13.4,1019.3,14.2,9.9,Clear
2016-11-14,Bronx,15661,New York City,62.2,46.4,54.5,53.7,21.8,28.3,0.0,0.0,,0.0,0.0,19.7,9.1,1016.7,24.7,9.9,Partially cloudy
2016-11-14,Brooklyn,482,New York City,62.2,46.4,54.5,53.7,21.8,28.3,0.0,0.0,,0.0,0.0,19.7,9.1,1016.7,24.7,9.9,Partially cloudy
2016-11-14,Queens,5092,New York City,62.2,46.4,54.5,53.7,21.8,28.3,0.0,0.0,,0.0,0.0,19.7,9.1,1016.7,24.7,9.9,Partially cloudy
2016-11-15,Bronx,15100,New York City,56.0,48.0,50.4,48.0,43.4,79.1,1.919,54.17,rain,0.0,0.0,29.9,12.8,1010.2,97.5,7.2,"Rain, Overcast"
2016-11-15,Brooklyn,170,New York City,56.0,48.0,50.4,48.0,43.4,79.1,1.919,54.17,rain,0.0,0.0,29.9,12.8,1010.2,97.5,7.2,"Rain, Overcast"
2016-11-15,Queens,4778,New York City,56.0,48.0,50.4,48.0,43.4,79.1,1.919,54.17,rain,0.0,0.0,29.9,12.8,1010.2,97.5,7.2,"Rain, Overcast"
2016-11-16,Bronx,15425,New York City,62.1,45.8,53.0,51.9,37.2,57.0,0.0,0.0,,0.0,0.0,20.8,13.5,1008.3,26.6,9.8,Partially cloudy
2016-11-16,Brooklyn,609,New York City,62.1,45.8,53.0,51.9,37.2,57.0,0.0,0.0,,0.0,0.0,20.8,13.5,1008.3,26.6,9.8,Partially cloudy
2016-11-16,Queens,5460,New York City,62.1,45.8,53.0,51.9,37.2,57.0,0.0,0.0,,0.0,0.0,20.8,13.5,1008.3,26.6,9.8,Partially cloudy
2016-11-17,Bronx,16030,New York City,61.7,50.5,54.7,54.7,39.3,56.9,0.0,0.0,,0.0,0.0,25.3,13.2,1015.4,12.7,9.8,Clear
2016-11-17,Brooklyn,491,New York City,61.7,50.5,54.7,54.7,39.3,56.9,0.0,0.0,,0.0,0.0,25.3,13.2,1015.4,12.7,9.8,Clear
2016-11-17,Queens,4841,New York City,61.7,50.5,54.7,54.7,39.3,56.9,0.0,0.0,,0.0,0.0,25.3,13.2,1015.4,12.7,9.8,Clear
2016-11-18,Bronx,17339,New York City,64.8,45.1,54.1,53.4,37.8,55.8,0.0,0.0,,0.0,0.0,12.3,7.2,1018.7,4.6,9.9,Clear
2016-11-18,Brooklyn,545,New York City,64.8,45.1,54.1,53.4,37.8,55.8,0.0,0.0,,0.0,0.0,12.3,7.2,1018.7,4.6,9.9,Clear
2016-11-18,Queens,4848,New York City,64.8,45.1,54.1,53.4,37.8,55.8,0.0,0.0,,0.0,0.0,12.3,7.2,1018.7,4.6,9.9,Clear
2016-11-19,Bronx,23351,New York City,60.8,46.7,54.0,53.7,44.4,70.5,0.08,12.5,rain,0.0,0.0,25.4,15.4,1010.7,33.3,9.7,"Rain, Partially cloudy"
2016-11-20,Bronx,13719,New York City,41.8,35.9,39.5,31.3,27.6,63.6,0.444,20.83,rain,0.0,0.1,41.1,25.9,1001.1,98.4,9.0,"Rain, Overcast"
2016-11-21,Brooklyn,16966,New York City,40.9,36.8,38.8,29.9,18.4,43.3,0.0,0.0,,0.0,0.1,39.2,22.1,1005.3,89.3,9.9,Partially cloudy
2016-11-22,Brooklyn,16711,New York City,41.1,37.5,38.9,30.7,20.9,48.3,0.0,0.0,,0.0,0.0,35.9,21.7,1017.1,74.2,9.9,Partially cloudy
2016-11-23,Brooklyn,3138,New York City,45.4,35.4,40.0,34.9,22.5,50.0,0.0,0.0,,0.0,0.0,21.9,14.7,1024.7,32.9,9.9,Partially cloudy
2016-11-23,Manhattan,15471,New York City,45.4,35.4,40.0,34.9,22.5,50.0,0.0,0.0,,0.0,0.0,21.9,14.7,1024.7,32.9,9.9,Partially cloudy
2016-11-24,Brooklyn,1980,New York City,48.1,39.7,44.4,41.4,34.8,69.6,0.025,8.33,rain,0.0,0.0,12.3,8.4,1024.3,86.7,9.7,"Rain, Partially cloudy"
2016-11-24,Manhattan,10687,New York City,48.1,39.7,44.4,41.4,34.8,69.6,0.025,8.33,rain,0.0,0.0,12.3,8.4,1024.3,86.7,9.7,"Rain, Partially cloudy"
2016-11-25,Brooklyn,2304,New York City,54.2,45.6,49.5,49.0,43.1,79.0,0.019,8.33,rain,0.0,0.0,8.1,6.4,1022.9,99.4,7.6,"Rain, Overcast"
2016-11-25,Manhattan,11286,New York City,54.2,45.6,49.5,49.0,43.1,79.0,0.019,8.33,rain,0.0,0.0,8.1,6.4,1022.9,99.4,7.6,"Rain, Overcast"
2016-11-26,Brooklyn,11672,New York City,50.3,41.9,47.0,44.0,37.2,69.2,0.0,0.0,,0.0,0.0,23.7,11.6,1018.9,62.2,9.1,Partially cloudy
2016-11-26,Manhattan,12446,New York City,50.3,41.9,47.0,44.0,37.2,69.2,0.0,0.0,,0.0,0.0,23.7,11.6,1018.9,62.2,9.1,Partially cloudy
2016-11-27,Brooklyn,10711,New York City,50.3,39.9,44.2,40.2,29.5,57.2,0.0,0.0,,0.0,0.0,26.4,15.4,1019.1,33.7,9.9,Partially cloudy
2016-11-27,Manhattan,10508,New York City,50.3,39.9,44.2,40.2,29.5,57.2,0.0,0.0,,0.0,0.0,26.4,15.4,1019.1,33.7,9.9,Partially cloudy
2016-11-28,Bronx,10057,New York City,51.9,39.4,45.5,43.3,30.9,57.1,0.0,0.0,,0.0,0.0,11.9,8.1,1021.3,17.5,9.8,Clear
2016-11-28,Brooklyn,12750,New York City,51.9,39.4,45.5,43.3,30.9,57.1,0.0,0.0,,0.0,0.0,11.9,8.1,1021.3,17.5,9.8,Clear
2016-11-28,Manhattan,1112,New York City,51.9,39.4,45.5,43.3,30.9,57.1,0.0,0.0,,0.0,0.0,11.9,8.1,1021.3,17.5,9.8,Clear
2016-11-28,Queens,43,New York City,51.9,39.4,45.5,43.3,30.9,57.1,0.0,0.0,,0.0,0.0,11.9,8.1,1021.3,17.5,9.8,Clear
2016-11-29,Bronx,12749,New York City,60.4,51.0,56.5,56.5,51.7,84.5,2.173,54.17,rain,0.0,0.0,35.1,16.5,1014.8,96.1,5.9,"Rain, Overcast"
2016-11-29,Brooklyn,12992,New York City,60.4,51.0,56.5,56.5,51.7,84.5,2.173,54.17,rain,0.0,0.0,35.1,16.5,1014.8,96.1,5.9,"Rain, Overcast"
2016-11-30,Bronx,13100,New York City,58.0,50.8,54.5,54.5,51.9,90.9,0.759,50.0,rain,0.0,0.0,25.3,13.5,1010.5,69.0,5.1,"Rain, Partially cloudy"
2016-11-30,Brooklyn,13106,New York City,58.0,50.8,54.5,54.5,51.9,90.9,0.759,50.0,rain,0.0,0.0,25.3,13.5,1010.5,69.0,5.1,"Rain, Partially cloudy"
2016-12-01,Bronx,14091,New York City,53.9,43.8,50.8,49.3,38.2,64.4,0.155,20.83,rain,0.0,0.0,32.6,17.4,1003.8,63.9,8.8,"Rain, Partially cloudy"
2016-12-01,Brooklyn,12555,New York City,53.9,43.8,50.8,49.3,38.2,64.4,0.155,20.83,rain,0.0,0.0,32.6,17.4,1003.8,63.9,8.8,"Rain, Partially cloudy"
2016-12-02,Bronx,3551,New York City,50.9,40.5,45.4,40.6,27.9,50.7,0.0,0.0,,0.0,0.0,28.7,14.2,1011.9,46.5,9.9,Partially cloudy
2016-12-02,Brooklyn,17060,New York City,50.9,40.5,45.4,40.6,27.9,50.7,0.0,0.0,,0.0,0.0,28.7,14.2,1011.9,46.5,9.9,Partially cloudy
2016-12-03,Bronx,1206,New York City,47.9,41.5,44.5,38.2,27.0,50.2,0.0,0.0,,0.0,0.0,34.4,19.8,1016.6,75.4,9.9,Partially cloudy
2016-12-03,Brooklyn,12665,New York City,47.9,41.5,44.5,38.2,27.0,50.2,0.0,0.0,,0.0,0.0,34.4,19.8,1016.6,75.4,9.9,Partially cloudy
2016-12-04,Brooklyn,24480,New York City,46.5,39.4,42.5,38.1,22.9,45.8,0.0,0.0,,0.0,0.0,23.0,13.7,1022.3,51.0,9.9,Partially cloudy
2016-12-05,Brooklyn,34046,New York City,48.7,39.0,43.7,39.8,33.3,67.8,0.165,25.0,rain,0.0,0.0,23.0,16.9,1016.7,63.2,8.7,"Rain, Partially cloudy"
2016-12-06,Brooklyn,34604,New York City,46.1,39.1,42.6,38.9,31.0,64.1,0.37,25.0,rain,0.0,0.0,24.2,14.4,1017.4,57.9,9.3,"Rain, Partially cloudy"
2016-12-07,Brooklyn,34665,New York City,45.8,40.0,42.7,39.4,36.9,80.6,0.065,20.83,rain,0.0,0.0,19.9,13.5,1014.5,90.1,8.0,"Rain, Overcast"
2016-12-08,Brooklyn,37623,New York City,44.6,35.7,41.5,36.0,24.0,50.6,0.0,0.0,,0.0,0.0,29.4,19.4,1014.4,59.8,9.9,Partially cloudy
2016-12-09,Brooklyn,37939,New York City,40.5,31.2,35.2,25.5,15.7,44.9,0.0,0.0,,0.0,0.0,35.8,23.6,1020.0,34.7,9.9,Partially cloudy
2016-12-10,Brooklyn,29719,New York City,35.4,28.8,31.9,24.4,17.0,53.9,0.0,0.0,,0.0,0.0,25.3,14.2,1028.3,41.2,9.9,Partially cloudy
2016-12-11,Brooklyn,9726,New York City,34.5,28.2,31.4,26.7,18.6,60.2,0.029,8.33,"rain,snow",0.0,0.0,16.3,9.9,1031.3,68.9,9.0,"Snow, Rain, Partially cloudy"
2016-12-11,Queens,5079,New York City,34.5,28.2,31.4,26.7,18.6,60.2,0.029,8.33,"rain,snow",0.0,0.0,16.3,9.9,1031.3,68.9,9.0,"Snow, Rain, Partially cloudy"
2016-12-12,Brooklyn,11370,New York City,45.6,34.0,41.0,36.5,35.9,82.7,0.508,33.33,"rain,snow",0.0,0.2,25.8,13.5,1013.3,72.3,7.1,"Snow, Rain, Partially cloudy"
2016-12-12,Queens,577,New York City,45.6,34.0,41.0,36.5,35.9,82.7,0.508,33.33,"rain,snow",0.0,0.2,25.8,13.5,1013.3,72.3,7.1,"Snow, Rain, Partially cloudy"
2016-12-13,Brooklyn,9173,New York City,43.5,36.3,40.0,36.3,24.2,53.2,0.0,0.0,,0.0,0.2,18.3,11.0,1019.3,50.3,9.9,Partially cloudy
2016-12-14,Brooklyn,10012,New York City,42.7,34.4,38.8,33.6,20.1,48.6,0.0,0.0,,0.0,0.1,26.2,13.2,1014.8,41.7,9.6,Partially cloudy
2016-12-15,Brooklyn,10003,New York City,34.4,19.5,25.8,13.5,0.8,33.9,0.0,0.0,,0.0,0.0,41.3,22.4,1013.8,44.3,9.7,Partially cloudy
2016-12-16,Brooklyn,1514,New York City,26.9,17.4,22.1,12.6,4.3,45.9,0.0,0.0,snow,0.3,0.1,26.1,13.4,1028.3,37.6,9.9,Partially cloudy
2016-12-16,Queens,19,New York City,26.9,17.4,22.1,12.6,4.3,45.9,0.0,0.0,snow,0.3,0.1,26.1,13.4,1028.3,37.6,9.9,Partially cloudy
2016-12-19,Brooklyn,6536,New York City,31.4,24.4,27.2,18.2,7.4,43.0,0.0,0.0,,0.0,0.1,25.3,17.4,1038.0,30.7,9.9,Partially cloudy
2016-12-19,Queens,2581,New York City,31.4,24.4,27.2,18.2,7.4,43.0,0.0,0.0,,0.0,0.1,25.3,17.4,1038.0,30.7,9.9,Partially cloudy
2016-12-20,Brooklyn,8587,New York City,33.0,20.4,27.4,23.6,8.2,44.3,0.0,0.0,,0.0,0.1,19.7,10.1,1031.8,15.5,9.9,Clear
2016-12-20,Queens,1656,New York City,33.0,20.4,27.4,23.6,8.2,44.3,0.0,0.0,,0.0,0.1,19.7,10.1,1031.8,15.5,9.9,Clear
2016-12-21,Brooklyn,8643,New York City,40.5,29.9,35.6,31.8,17.8,48.2,0.0,0.0,,0.0,0.1,21.9,11.6,1021.4,37.3,9.9,Partially cloudy
2016-12-21,Queens,1694,New York City,40.5,29.9,35.6,31.8,17.8,48.2,0.0,0.0,,0.0,0.1,21.9,11.6,1021.4,37.3,9.9,Partially cloudy
2016-12-22,Brooklyn,8663,New York City,49.0,37.4,42.0,37.6,24.2,49.5,0.0,0.0,,0.0,0.1,29.2,16.3,1017.3,59.1,9.9,Partially cloudy
2016-12-22,Queens,1862,New York City,49.0,37.4,42.0,37.6,24.2,49.5,0.0,0.0,,0.0,0.1,29.2,16.3,1017.3,59.1,9.9,Partially cloudy
2016-12-23,Brooklyn,1045,New York City,46.8,38.8,42.5,37.8,24.3,48.4,0.0,0.0,,0.0,0.1,20.8,9.9,1028.1,29.6,9.9,Partially cloudy
2016-12-23,Queens,3258,New York City,46.8,38.8,42.5,37.8,24.3,48.4,0.0,0.0,,0.0,0.1,20.8,9.9,1028.1,29.6,9.9,Partially cloudy
